Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text
1750,98538889,Ninjaman2094,1563198847463325706,2022-08-26 16:17:02+00:00,"Shiv Aroor Exposes Lies Of AIMIM Leader Asaduddin Owaisi #ArrestOwaisi #Hyderabadpolice #SarTanSeJuda #HumanityIsOurReligion @ShivAroor 
https://t.co/eEBMPjFZ4b",en,0,29,shiv aroor expose lie of aimim leader asaduddin owaisi URL 
1751,107709667,SanatanPrabhat,1563198293781270529,2022-08-26 16:14:50+00:00,"585 people arrested under Blasphemy Law in 2021 

Hindus’ sufferings in jihadi #Pakistan !

Huge rise even in incidents of conversions and kidnapping of Hindu girls !

https://t.co/2L1SBPe7rC 

#HindusUnderAttack 
#SaveHindusGlobally #SarTanSeJuda https://t.co/crk2EEtJyt",en,4,9268,585 people arrested under blasphemy law in 2021 hindu suffering in jihadi huge rise even in incident of conversion and kidnapping of hindu girl URL URL 
1752,751301459724029952,PallavanStock,1563198188718559233,2022-08-26 16:14:25+00:00,"@DavidBCohen1 @narendramodi see, in US they arrest people for racial abuse..you tolerate even #SarTanSeJuda calls...

You are making India a #Vishwajoke , not a #Vishwaguru",en,1,247,see in u they arrest people for racial abuse you tolerate even call you are making india not 
1753,1537016842627076096,ministry160,1563198042945499145,2022-08-26 16:13:50+00:00,"@Newsumindia There were no #SarTanSeJuda when #ZakirNaik said it 

But there is #SarTanSeJuda when @NupurSharmaBJP and #RajaSingh said the same 

WHY OWAISI IS NOT ASKING TO ARREST ZAKIR NAIK 

Understand the Propoganda of ISLAMIC JI-HAID https://t.co/TxR9AuSG4Y",en,0,47,there were no when said it but there is when and said the same why owaisi is not asking to arrest zakir naik understand the propoganda of islamic ji haid URL 
1754,1535639359398899713,CrudeSpeller,1563194835624153088,2022-08-26 16:01:06+00:00,"@warispathan Yeh Binod Puch raha hai,

#sartansejuda slogan to #Islamic Countries me hota hai jahan #Shariyat hai.

#India me #Constitution hai aur woh bhi #secular.
Raising slogans of death in india by #muslims is against Laws.
Whether Police will arrest those convicts.
IPC 506 violations.",en,0,22,yeh binod puch raha hai slogan to country me hota hai jahan hai me hai aur woh bhi raising slogan of death in india by is against law whether police will arrest those convict ipc 506 violation 
1755,3044321160,ChallaKish,1563193648682237958,2022-08-26 15:56:23+00:00,@VlKASPR0NAM0 Imagine for a moment if the #SarTanSeJuda #protesters clashed with these supporters,en,0,29,imagine for moment if the clashed with these supporter 
1756,905049284315299840,ChandramaniB47,1563192505134305280,2022-08-26 15:51:50+00:00,"Oh my God!!!
One IPS is supporting #SarTanSeJuda mob openly!  @IPS_Association @MNageswarRaoIPS Is this secularism of @trspartyonline and what KCR govt. is doing while supporting these mobs? https://t.co/0WHbIP0aVJ",en,0,125,oh my god one ip is supporting mob openly is this secularism of and what kcr govt is doing while supporting these mob URL 
1757,1562996800893493252,HinduSevak1,1563190154860249091,2022-08-26 15:42:30+00:00,"Our brave brother Shri T. Raja Singh needs our support. People who raise voices against terror slogans like #SarTanSeJuda should be supported, not suspended.
#HinduLivesMatters #TRajaSingh #ISupportTRajaSingh #HindusUnderAttack #YogiAdityanath #IsupportNupurSharma #TheHinduShow https://t.co/xzTr4AaCQd",en,0,2,our brave brother shri raja singh need our support people who raise voice against terror slogan like should be supported not suspended URL 
1758,856559934967869441,AjitBhaskar8,1563188184346816512,2022-08-26 15:34:40+00:00,"@priya_tiwary120 This is a fit case for:
#SarTanSeJuda
Hindus have no choice now,but to:
#HindusUnite",en,0,539,this is fit case for hindu have no choice now but to 
1759,93143529,optimistsurgeon,1563187770637844480,2022-08-26 15:33:01+00:00,@npmv_0542 Be safe. Bollywood might make a jingle on STSJ soon. #SarTanSeJuda is the new normal and Hindus must learn to live with it.,en,1,1201,be safe bollywood might make jingle on stsj soon is the new normal and hindu must learn to live with it 
1761,1514593531813367815,Mihika__Garg,1563186338836676610,2022-08-26 15:27:20+00:00,"#SarTanSeJuda should be declared a #terrorist slogan #RajaSingh is a hero a hindu men with पौरुष left in him 
#HindusUnderAttack #MunawarFaruqui #MUFC",en,0,39,should be declared slogan is hero hindu men with left in him 
1762,703137225601462272,ThePatriots4,1563186189577756673,2022-08-26 15:26:44+00:00,"#HyderabadPolice is doing #MuslimAppeasement &amp; is hand in glove with #Jihadis.
Now life of #TRajaSingh is in danger.
#HindusUnderAttackInIndia must also b on street as the system is bowing down 2 #SarTanSeJuda brigade.
#Democracy has fallen down its mibocracy now. https://t.co/1GhRGXi3UL",en,0,754,is doing amp is hand in glove with now life of is in danger must also on street a the system is bowing down brigade ha fallen down it mibocracy now URL 
1764,1349921233480019975,PS40144590,1563185184568377344,2022-08-26 15:22:45+00:00,"@munawar0018 Khuda gave you money for performing at Hyderabad and 
Khuda Ka Jalal rewarded your #SarTanSeJuda brothers .Watch
https://t.co/dhfDDw2wGE",en,0,64,khuda gave you money for performing at hyderabad and khuda ka jalal rewarded your brother watch URL 
1765,1481289468258959360,thakur_avinash1,1563184540134154241,2022-08-26 15:20:11+00:00,"#ArrestOwaisi
#YogiAdityanath model 
In UP..

This model should be applied in each state where Chuslims do this 

#SarTanSeJuda 
#IslamicTerrorismInIndia 
#HindusUnderAttack #HindusUnderAttackInIndia https://t.co/9qLqKti8IL",en,1,292,model in up this model should be applied in each state where chuslims do this URL 
1766,1289982386470436867,sakshi_ora,1563181127929438208,2022-08-26 15:06:38+00:00,"Where is this bill board , big #KadiNinda 

#RajaSingh #NupurSharma #TigerRajaSingh #TRajaSingh #SarTanSeJuda https://t.co/AcHTy338Fm",en,0,295,where is this bill board big URL 
1767,378016027,GiridharMamidi,1563178314692702215,2022-08-26 14:55:27+00:00,"My participation in the discussion on topic #SarTanSeJuda unleashed even for speaking truths, on @TvVartic hosted by #SubhashSharma

Had to expose @INCIndia panalist who equated #BamBamBole with #SarTanSeJuda

#VoteBankPolitics drive Govts to fail on L&amp;O

https://t.co/JHpZvqjewR",en,0,2364,my participation in the discussion on topic unleashed even for speaking truth on hosted by had to expose panalist who equated with drive govts to fail on amp URL 
1768,1226579044340129792,RamanJ59346817,1563177640374124544,2022-08-26 14:52:46+00:00,@abhijitmajumder Wrong to blame this poor chap. He is responding to the signal from the party of #RajaSingh (suspension) &amp; the signal given by #Owaisi (Getting multiple people chanting #SarTanSeJuda free).,en,0,61,wrong to blame this poor chap he is responding to the signal from the party of suspension amp the signal given by getting multiple people chanting free 
1771,2320449998,prabhanshurudra,1563173233544728581,2022-08-26 14:35:15+00:00,"#ArrestOwaisi
#YogiAdityanath model 
In UP..

#SarTanSeJuda 
#IslamicTerrorismInIndia 
#HindusUnderAttack https://t.co/u4ECZQl1pM",en,17,1493,model in up URL 
1773,1552134277000998912,the_applicable,1563170483809714176,2022-08-26 14:24:20+00:00,@KTRTRS Where is #SarTanSeJuda .. the official motto of Telangana,en,0,11,where is the official motto of telangana 
1774,1017598027,dashpx,1563169768470749185,2022-08-26 14:21:29+00:00,"@ARanganathan72 @ShivSena @AmitShah @mieknathshinde @BJP4India At 2/3 majority, behaving as impotent govt? When'll U act, on getting 544 MPs only?

Declare #SarTanSeJuda /threatening as un-bailable offence &amp; arrest, apply UAPA. Issue so cause/condemn/ask a report. F*ck ur #Vikash save citizens fm #JungleRaj

#WeSupportARanganathan",en,0,1332,at majority behaving a impotent govt when ll act on getting 544 mp only declare threatening a un bailable offence amp arrest apply uapa issue so cause condemn ask report ck ur save citizen fm 
1775,1286568822124744704,Stray_kidc,1563168161176125440,2022-08-26 14:15:06+00:00,"Exact same thing happens in India every other day. With police walking side by side with them on roads, #SarTanSeJuda calls are not bogus, #KanhaiyaLal and #umeshkolhe are the examples. https://t.co/WOgzrDZM4H",en,0,60,exact same thing happens in india every other day with police walking side by side with them on road call are not bogus and are the example URL 
1776,1482025421080514569,abhishGa,1563167414740602880,2022-08-26 14:12:08+00:00,@BattaKashmiri All tbe original structures in Varanasi were destroyed by Mughals and that's the sad but true fact. Now they want to do the same with #SarTanSeJuda acts?,en,0,6635,all tbe original structure in varanasi were destroyed by mughals and that the sad but true fact now they want to do the same with act 
1778,1517120736887861248,SanjeevSjr,1563165479073566723,2022-08-26 14:04:27+00:00,"Now, Good Luck Hindus, to silently keep sacrificing yourselves and upholding high morals, more and more of our childrens will have to pay for our sadly, cowardly stance now. Hope Gandhiji is happy from the sacrifices of Hindus #RajaSingh #SarTanSeJuda #sachin https://t.co/zmDkCMcqzW",en,0,14,now good luck hindu to silently keep sacrificing yourselves and upholding high moral more and more of our childrens will have to pay for our sadly cowardly stance now hope gandhiji is happy from the sacrifice of hindu URL 
1779,1482025421080514569,abhishGa,1563165267307290625,2022-08-26 14:03:36+00:00,"#MunawarFaruqui who openly mocked Hindu Gods gets police protection for his pathetic Stand up Comedy show, first in #Hyderabad, next in #Kolkatta #Delhi and then perhaps in #Chennai, #Jaipur.Don't Hindu sentiments matter? #RajaSingh didn't take any name yet #SarTanSeJuda threats? https://t.co/8MeFJSEzA1",en,4,6635,who openly mocked hindu god get police protection for his pathetic stand up comedy show first in next in and then perhaps in hindu sentiment matter didn take any name yet threat URL 
1780,895252698718642176,logical_trades,1563164112108257280,2022-08-26 13:59:01+00:00,"@puneetsinghlive Fake Propaganda agenda

Now #SarTanSeJuda Intolerant
Stone pelters

Planning something different.",en,0,168,fake propaganda agenda now intolerant stone pelter planning something different 
1781,89783789,santoshhh,1563162038712487936,2022-08-26 13:50:46+00:00,"#Telangana history unfolding
 1) Koh-i-Noor diamond passed from Kakatiya ownership to that of  Alauddin Khalji in 1310 after siege of Orugallu for a month.

2) #SarTanSeJuda gang sieged only old city for 2 days and @KTRTRS has put @TigerRajaSingh in jail https://t.co/Fly26994B4",en,0,31,history unfolding koh noor diamond passed from kakatiya ownership to that of alauddin khalji in 1310 after siege of orugallu for month gang sieged only old city for day and ha put in jail URL 
1782,811069062218334208,Radacristhna,1563161984690176001,2022-08-26 13:50:33+00:00,"So Barrister @Asadowaisi has gotten bail for his former @AIMIM_national's IT cell head Syed Abdahu Kashaf after @CyberabadPolice arrested him for his #SarTanSeJuda video post for beheading @BJP4Telangana MLA @TigerRajaSingh for supporting @NupurSharmaBJP.

https://t.co/xRx0HAXrfY",en,0,278,so barrister ha gotten bail for his former it cell head syed abdahu kashaf after arrested him for his video post for beheading mla for supporting URL 
1785,1560998058938503168,AyushMohabiya,1563161143308214278,2022-08-26 13:47:13+00:00,"#ArrestOwaisi
#YogiAdityanath model 
In UP..

#SarTanSeJuda 
#IslamicTerrorismInIndia 
#HindusUnderAttack https://t.co/TysNDOfkor",en,0,9,model in up URL 
1786,1345430507836698626,KumarSvetak,1563159958283161601,2022-08-26 13:42:30+00:00,"@madhukishwar @MohanBi53465294 @narendramodi @BJP4India @RSSorg @NupurSharmaBJP @TigerRajaSingh @PMOIndia @HMOIndia What Gibberish 🙈

Madhu Ji you were instrumental in branding of Modi a fake Hindu as HHS post 2002

But this is height of absurdity

#Modi gov has resolutely stood behind #SarTanSeJuda brigade and praised Islam like a Maulana

#Modi against #SarTanSeJuda is bonkers https://t.co/T2U076BDZ6",en,0,557,what gibberish madhu ji you were instrumental in branding of modi fake hindu a hhs post 2002 but this is height of absurdity gov ha resolutely stood behind brigade and praised islam like maulana against is bonkers URL 
1788,920352516100866048,hindu_unitty,1563156881740537859,2022-08-26 13:30:17+00:00,remember #SarTanSeJuda is not a empty threat call it is call for #genocide #murder #behead someone and they execute this as well. be safe @ARanganathan72 sir https://t.co/miFpUrbns8,en,0,104,remember is not empty threat call it is call for someone and they execute this a well be safe sir URL 
1789,1463186541098856448,VijayiBharata,1563155820698710017,2022-08-26 13:26:04+00:00,@Dev_Fadnavis Kindly ensure all the #SarTanSeJuda supporters repent for their entire lives!!! 🙏🙏🙏 https://t.co/kUClkNUBml,en,0,26,kindly ensure all the supporter repent for their entire life URL 
1790,1496033252611866625,manishagrawal_7,1563155302052413442,2022-08-26 13:24:00+00:00,"@gauravcsawant Had that name 'Radha' been replaced with 'aayesha', there would have been #SarTanSeJuda claimant running amok. But these things will not be discussed rather suppressed. One movie about an immoral padre (Father) has been banned due to Catholics pressure. Why? @sardesairajdeep",en,0,19,had that name radha been replaced with aayesha there would have been claimant running amok but these thing will not be discussed rather suppressed one movie about an immoral padre father ha been banned due to catholic pressure why 
1791,74645429,KrishnaLolage,1563153015607275521,2022-08-26 13:14:55+00:00,"@khanumarfa You are a #kafir 
You have insulated Prophet and God Almighty by visiting a temple.
We demand #SarTanSeJuda",en,0,53,you are you have insulated prophet and god almighty by visiting temple we demand 
1792,1490976437632786434,Om_Rashtravadi,1563152132924411910,2022-08-26 13:11:25+00:00,"""Divided by Borders but united by #SarTanSeJuda terror""👇
India must be declared a Hindu Rashtra to get rid of this terrorism🙏
#HindusUnderAttack #ArrestOwaisi #HinduRashtra https://t.co/6YbVEzMgNp",en,2,36,divided by border but united by terror india must be declared hindu rashtra to get rid of this terrorism URL 
1793,2463507390,IndiaCrooks,1563151669277274113,2022-08-26 13:09:34+00:00,"Eggjactly ..  And we are a wannabe vishwaguru🙈

PM @narendramodi refuse to speak a word against Islamic-Shenanigans (e.g.  #SarTanSeJuda, #LoveJihad, #NikahHalala and so on ..)  which is the biggest पिछड़ापन. Chup rahne se India तैयार hoga? https://t.co/chJ3muk524",en,0,897,eggjactly and we are wannabe vishwaguru pm refuse to speak word against islamic shenanigan and so on which is the biggest chup rahne se india hoga URL 
1794,1098936968228925442,NehaNandini6,1563151413722890240,2022-08-26 13:08:33+00:00,"#BJP has turned from a Hindu voter's choice to Hindu voter's ""mazboori"". But remember ""mazboori"" me log vikalp dhundne lagte hai.

#HinduRashtra #RajaSingh #Hyderabad #SarTanSeJuda",en,0,451,ha turned from hindu voter choice to hindu voter mazboori but remember mazboori me log vikalp dhundne lagte hai 
1795,1241982934157950977,vkapoor07,1563151259804188674,2022-08-26 13:07:56+00:00,Lets educate everyone #SarTanSeJuda https://t.co/FPVqASpH2X,en,0,2,let educate everyone URL 
1796,1363372419805704195,Kilvish16,1563150009688027138,2022-08-26 13:02:58+00:00,"Owaisi and brothers did more offensive speech against Hindus and Against India..
They planted their people for chant #SarTanSeJuda n it's in public domain.. everyone can watch and read.. still roaming free.
When will be arrested?
#Hyderabadpolice
#TelanganaCMO
#ArrestOwaisi",en,1,11,owaisi and brother did more offensive speech against hindu and against india they planted their people for chant it in public domain everyone can watch and read still roaming free when will be arrested 
1797,40461456,PradeepPillai,1563149678988128258,2022-08-26 13:01:40+00:00,#Governor #Kerala condemns #SarTanSeJuda call against #RajaSingh recites #koran and #Gita @CNNnews18 Exclusive @News18Kerala @KeralaGovernor https://t.co/vvzS0Z99Wb,en,0,518,condemns call against recites and exclusive URL 
1801,1264130940437065728,Gp_hjs,1563145879078719490,2022-08-26 12:46:34+00:00,"Congress leaders openly inciting religious fanatics to riot and physically assault BJP MLA T Raja Singh in Telangana !

While Secular brigade remains silent !

What action has the Police taken on these hate mongers ?

Hindu Rashtra 
#HindusUnderAttack #SarTanSeJuda https://t.co/hTx7XArC44",en,2,3916,congress leader openly inciting religious fanatic to riot and physically assault bjp mla raja singh in telangana while secular brigade remains silent what action ha the police taken on these hate monger hindu rashtra URL 
1802,1257461891330240513,Hindutva_Swag,1563144715020603401,2022-08-26 12:41:56+00:00,"#KTR invited Anti Hindu #MunnawarFaruqui to hyd who insulted Lord Rama &amp; Maa sita now so called casmopolitian city became Intolerant. Law and order break down everywhere. #KTRdisturbedHYD #SarTanSeJuda
#HindusUnderAttack #HinduLivesMatters #RajaSing
#Hyderabadpolice #ArrestOwaisi https://t.co/O81GAEBSV6",en,1,596,invited anti hindu to hyd who insulted lord rama amp maa sita now so called casmopolitian city became intolerant law and order break down everywhere URL 
1804,815716863183351809,EmotionalBhakt,1563143619871092739,2022-08-26 12:37:35+00:00,This was taught in Quran as well. That’s why Muslims in India and across the world follow #SarTanSeJuda approach to cut Kaafirs. https://t.co/6fbzl5wbls,en,0,6216,this wa taught in quran a well that why muslim in india and across the world follow approach to cut kaafirs URL 
1805,1013916412325322757,SanjeevSanskrit,1563142984991850496,2022-08-26 12:35:04+00:00,"Anyone standing against #SarTanSeJuda zombies must be supported. It doesn't matter if we agree with them or disagree. 

Against #STSJ we must stand united, uncompromising, and aggressive.",en,13,99247,anyone standing against zombie must be supported it doesn matter if we agree with them or disagree against we must stand united uncompromising and aggressive 
1806,1542421266317324288,socialgreek1,1563142003998982146,2022-08-26 12:31:10+00:00,"#Warning ⚠️ Strong Language ⚠️

#Telangana : One more video surfaces of a guy named Imran giving open #SarTanSeJuda threats to #BJP MLA T. Raja Singh and his associates.

#Hyderabad #Hyderabadpolice #NupurSharma #RajaSinghmla #RajaSingh https://t.co/jeoyb7uM7P",en,4,2424,strong language one more video surface of guy named imran giving open threat to mla raja singh and his associate URL 
1807,1268923933228773378,DonDieg81685199,1563142000555073541,2022-08-26 12:31:09+00:00,@jihadwatchRS But most of global community r Kaffirs so will they do #SarTanSeJuda 😲,en,0,78,but most of global community kaffir so will they do 
1808,1556875162603388928,VenkataRavi69,1563141970708480000,2022-08-26 12:31:02+00:00,"@AbhishBanerj Isn't Delhi HC indirectly acknowledging ""Mohammad &amp; Aaisa"" ?

Where is #SarTanSeJuda gang ?

Why aren't they going after Delhi HC?",en,0,4,isn delhi hc indirectly acknowledging mohammad amp aaisa where is gang why aren they going after delhi hc 
1810,1516648090538635266,TheEastWind__,1563139555746000897,2022-08-26 12:21:26+00:00,"Islam is the most peaceful religion. Those who do not agree, say bye bye to your head

#SarTanSeJuda #ArrestOwaisi #Hyderabadpolice #Hyderabad https://t.co/ZyXI44jb3J",en,0,66,islam is the most peaceful religion those who do not agree say bye bye to your head URL 
1812,1183442914896015360,thepublicnews24,1563137330621616133,2022-08-26 12:12:35+00:00,"#Hyderabadpolice have arrested MLA T Raja Singh under Preventive Detention Act, what action has been taken against #Congress leaders like Rashid Khan and Feroze Khan who have been inciting religious fanatics to start riots?

 #HindusUnderAttack #SarTanSeJuda #Telangana",en,1,570,have arrested mla raja singh under preventive detention act what action ha been taken against leader like rashid khan and feroze khan who have been inciting religious fanatic to start riot 
1813,1404314198331379721,Rakesh14_Arora,1563136707159277568,2022-08-26 12:10:07+00:00,"#YogiAgainst_DrugMafia #SarTanSeJuda  
Lets see who has more following &amp; Popularity ?

RT for #RajaSingh 
LIKE for #YogiAdityanath https://t.co/98UXoErgdN",en,0,70,let see who ha more following amp popularity rt for like for URL 
1815,1552134277000998912,the_applicable,1563135841165545475,2022-08-26 12:06:40+00:00,@Radha28874 And why they shouldn’t? India have Sharia law. #SarTanSeJuda @LiveLawIndia judiciary. What else an Islamic Nation needs.,en,0,11,and why they shouldn india have sharia law judiciary what else an islamic nation need 
1816,813272635,rkdevar,1563134993399889921,2022-08-26 12:03:18+00:00,"@shamiim146 @warispathan @hydcitypolice What are you trying to say ?  1st decide:
Option 1: Let #Law take care of them (what @warispathan is now saying) 
Option 2: Let us take care of them (what the #SarTanSeJuda and #CallerImran said)
Option 3:  Let us take care of #Law to take care of them (what @imAkbarOwaisi said)",en,0,426,what are you trying to say 1st decide option let take care of them what is now saying option let u take care of them what the and said option let u take care of to take care of them what said 
1817,356751429,rsdogra,1563134927503122432,2022-08-26 12:03:03+00:00,It is happening in #India too ... #SarTanSeJuda brigade is quite active here .... &amp; Getting support from #MSM Main stream political parties .... https://t.co/b2BKSjQYeE,en,0,1028,it is happening in too brigade is quite active here amp getting support from main stream political party URL 
1818,1094459655307317248,RaghuAlluri2,1563132871866339329,2022-08-26 11:54:52+00:00,"@OpIndia_com How come none of our big so called Hindu gurus and real Sanatani gurus asked for banishment of #SarTanSeJuda or make utterance punishable by law?
Is it not the duty of @AmitShah HM to make sure such utterances calling to behead people be Banned?",en,1,40,how come none of our big so called hindu guru and real sanatani guru asked for banishment of or make utterance punishable by law is it not the duty of hm to make sure such utterance calling to behead people be banned 
1819,26437303,kantmanijangid,1563130152477159424,2022-08-26 11:44:04+00:00,"@hydcitypolice @TelanganaDGP @HMOIndia @asadowaisi @aimim_national 
Waiting for another Kanhaiya like Udaipur incident ?
#HindusUnderAttack #HindusUnderAttackInIndia #HinduLivesMatters #Hinduphobic #Hindus #Hindutva #SarTanSeJuda #IslamicTerrorismInIndia 
#muslimsupremacy https://t.co/kecl0CkNq6",en,0,372,waiting for another kanhaiya like udaipur incident URL 
1820,1560385316342484993,battlady69,1563129447108079616,2022-08-26 11:41:16+00:00,"Language &amp; reality of peaceful community... 🌚 

Still some of woke people defend them continuously and support slogans such as #SarTanSeJuda 

Enough !s Enough 🥺 

#Hyderabad https://t.co/q5HrTqq8Iu",en,0,522,language amp reality of peaceful community still some of woke people defend them continuously and support slogan such a enough enough URL 
1821,256495314,firstpost,1563128933155241985,2022-08-26 11:39:13+00:00,"A self-proclaimed social and civil rights activist, #SyedAbdahuKashaf grabbed headlines for leading a massive protest demanding the arrest of now-suspended BJP MLA #TRajaSingh for his remarks against #ProphetMuhammad #hyderabad #SarTanSeJuda
https://t.co/HBBAXXvzaG",en,0,2076151,self proclaimed social and civil right activist grabbed headline for leading massive protest demanding the arrest of now suspended bjp mla for his remark against URL 
1822,1144490516676874242,BhairavHu1008,1563128452290867206,2022-08-26 11:37:19+00:00,"Teaching little kids to kill some one giving guns to them to become Terrorists is deeply rooted in their culture. Are u turning #Hydrabad into Syria ?
@TelanganaCMO @TelanganaDGP @HMOIndia @India_NHRC
#RajaSingh 
#SarTanSeJuda
#IslamicTerrorismInIndia 
#HindusUnderAttackInIndia https://t.co/nPeoFhAsjM https://t.co/2tQY0tfI2s",en,1,944,teaching little kid to kill some one giving gun to them to become terrorist is deeply rooted in their culture are turning into syria URL URL 
1824,2879722351,cchandramouli1,1563126989749252097,2022-08-26 11:31:30+00:00,Serious #SarTanSeJuda open threat from @aimim_national vocal neta @asadowaisi's stronghold #Hyderabad to an equally  outspoken suspended @BJP4India MLA @TigerRajaSingh &amp; his proactive lieutenants! Challenge for @hydcitypolice @TelanganaDGP @TelanganaCMO to protect the targets🎯. https://t.co/LVgoHxfu9Y,en,0,332,serious open threat from vocal neta stronghold to an equally outspoken suspended mla amp his proactive lieutenant challenge for to protect the target URL 
1825,1283661759094693888,LekhakTechie,1563125828426567683,2022-08-26 11:26:53+00:00,Is it time for India to adopt China model? Enough of this #SarTanSeJuda crap!!,en,0,33,is it time for india to adopt china model enough of this crap 
1826,1256103846335692801,Gopi_v7137,1563125618392215553,2022-08-26 11:26:03+00:00,"While #Hyderabadpolice has arrested MLA T Raja Singh under Preventive Detention Act, what action has been taken against #Congress leaders like Rashid Khan and Firoz Khan who are instigating religious fundamentalists to start riots?

   #HindusUnderAttack #SarTanSeJuda #Telangana https://t.co/mTPzesfcTI",en,0,243,while ha arrested mla raja singh under preventive detention act what action ha been taken against leader like rashid khan and firoz khan who are instigating religious fundamentalist to start riot URL 
1827,261738249,surenlal,1563125307703300098,2022-08-26 11:24:49+00:00,#SarTanSeJuda. I do not know what the fuss is about. Hindus/Infidels are Kaffirs anyway. #Islam wants them eliminated or sent to permanent Hell which Allah has specially made for them.,en,0,279,do not know what the fuss is about hindu infidel are kaffir anyway want them eliminated or sent to permanent hell which allah ha specially made for them 
1828,149014675,RoyaleRajpune,1563125266385629197,2022-08-26 11:24:39+00:00,"if you really want our nation to get rid of shit like #SarTanSeJuda , protect our religion and pledge for hindu rashtra #HindusUnderAttack #HindusUnderAttackInIndia #HinduLivesMatters",en,0,231,if you really want our nation to get rid of shit like protect our religion and pledge for hindu rashtra 
1830,1562840951898673152,RonyRoy68826608,1563124679321063425,2022-08-26 11:22:19+00:00,#Lethbridge'#SarTanSeJuda participate in the first game Crypto Frog event of the gamefi professional sidechain MTS! https://t.co/ij3LjcYdFR #MTS #FROG,en,1,9,participate in the first game crypto frog event of the gamefi professional sidechain mt URL 
1831,100774975,FearlessDPSingh,1563123946018332672,2022-08-26 11:19:24+00:00,"@AdvAshutoshBJP @hydcitypolice Situation going worst in Hyderabad. Looking at the audacity of #SarTanSeJuda gang, there needs to be some STRONG action. @governorap @APPOLICE100 @pibvijayawada @TOIHyderabad",en,0,6331,situation going worst in hyderabad looking at the audacity of gang there need to be some strong action 
1832,1525012949357961217,insight_better,1563122679921930240,2022-08-26 11:14:22+00:00,"Will anybody tell us what all are happening in the name of #SarTanSeJuda, #HyderabadHateHypocrisy? 

Has this #ReligionOfPeace gone berserk? 

Will they only stop after they destroy all other religions?

#HindusUnderAttack #HinduLivesMatters #IslamicTerrorismInIndia 
#Islamabad",en,0,26,will anybody tell u what all are happening in the name of ha this gone berserk will they only stop after they destroy all other religion 
1834,2350575619,ArunPasula_,1563120601295835139,2022-08-26 11:06:07+00:00,#SarTanSeJuda Will Hindus watch this happen? What a terrific freedom of expression 75th Independence day brought to India! https://t.co/pKkcTQwAwG,en,0,206,will hindu watch this happen what terrific freedom of expression 75th independence day brought to india URL 
1835,1339698149451960322,AbvpJoga,1563120239638097922,2022-08-26 11:04:41+00:00,"Communal Tensions Raised in Hyderabad after @KTRTRS welcomed anti Hindu Munnawar Faruqi to Hyderabad
 KTRs dream cosmopolitan city Hyderabad is Burn!ng. #SarTanSeJuda slogans raised , 
KTR is responsible for Hyd Unrest #KTRdisturbedHYD
#IamSanghi @bjpformedchal @vikramreddy4BJP https://t.co/2w1NjlWsSs",en,0,7,communal tension raised in hyderabad after welcomed anti hindu munnawar faruqi to hyderabad ktrs dream cosmopolitan city hyderabad is burn ng slogan raised ktr is responsible for hyd unrest URL 
1837,3222348199,iRUPACE,1563118815122444288,2022-08-26 10:59:01+00:00,@AmitShah @narendramodi This #SarTanSeJuda nonsense cannot be allowed. Please ensure that anyone who threatens with this or such other slogan and/or supports or propagates such threats be prosecuted as a terrorist. https://t.co/5S0vQZPG6i,en,0,645,this nonsense cannot be allowed please ensure that anyone who threatens with this or such other slogan and or support or propagates such threat be prosecuted a terrorist URL 
1839,1302572815267368960,GemsOfBollywood,1563117490825469953,2022-08-26 10:53:45+00:00,"#SarTanSeJuda has become a bigger menace than cancer. It cannot be dealt with without iron hand. If it is not stopped, we may be heading towards civil war. After all, there is bound to be reaction to this zombieness. https://t.co/HeaPOhUpBi",en,31,271331,ha become bigger menace than cancer it cannot be dealt with without iron hand if it is not stopped we may be heading towards civil war after all there is bound to be reaction to this zombieness URL 
1841,1532658244317249537,DrRTI_India,1563115150798114817,2022-08-26 10:44:27+00:00,@Raghura82791716 @timesofindia Do you know his foolish law SC ST Act and how many peopleare arrested under false cases? He is drama baaj. Crime is alarmingly increasing. #SarTanSeJuda,en,0,26,do you know his foolish law sc st act and how many peopleare arrested under false case he is drama baaj crime is alarmingly increasing 
1842,4832071972,ArushSharma004,1563114790477672451,2022-08-26 10:43:01+00:00,Owaisi &amp; AIMIM repeatedly inciting people by communal remarks &amp; they are encouraging #SarTanSeJuda #ArrestOwaisi https://t.co/sapaGdeRtV,en,0,34,owaisi amp aimim repeatedly inciting people by communal remark amp they are encouraging URL 
1843,815716863183351809,EmotionalBhakt,1563112366723985411,2022-08-26 10:33:24+00:00,"As expected because @AzmiShabana would have risked her Sar if original names were retained. 

#SarTanSeJuda gang has been active since centuries. https://t.co/w4TSvrmzdk",en,0,6216,a expected because would have risked her sar if original name were retained gang ha been active since century URL 
1844,2898599808,BasuSukhendu,1563111871304978432,2022-08-26 10:31:25+00:00,"Beauty of #Indian democracy is that it protects 300 million #minorities at any cost, even if it means sacrificing #Hindus .
Protests against BJP MLA #RajaSingh :AIMIM chief Asaduddin Owaisi patronizes #SarTanSeJuda protestors after helping their release.
https://t.co/eeCcht4M05",en,0,128,beauty of democracy is that it protects 300 million at any cost even if it mean sacrificing protest against bjp mla aimim chief asaduddin owaisi patronizes protestors after helping their release URL 
