,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
1792,5994,1066668208151805953,sowmiyasid,1569250626051395586,2022-09-12 09:04:39+00:00,"#GyanvapiCase

All arguments made by Muslim side under place of worship act rejected.

ॐ नम शिव्या https://t.co/9Dh9qwAf3h",en,0,24588,all argument made by muslim side under place of worship act rejected URL ,"['all', 'argument', 'made', 'by', 'muslim', 'side', 'under', 'place', 'of', 'worship', 'act', 'rejected', 'URL']","[('all', 'DT'), ('argument', 'NN'), ('made', 'VBN'), ('by', 'IN'), ('muslim', 'JJ'), ('side', 'NN'), ('under', 'IN'), ('place', 'NN'), ('of', 'IN'), ('worship', 'NN'), ('act', 'NN'), ('rejected', 'VBD'), ('URL', 'NNP')]",0.0,Neutral
1793,5996,937339049940893696,Gyandeep001,1569250607630008320,2022-09-12 09:04:34+00:00,"Suit filed by hindu worshippers maintainable . Order 7 Rule 11 CPC plea of Anjuman Committee rejected by #VaranasiCourt 

#Gyanvapi 
#GyanvapiCase",en,0,46,suit filed by hindu worshipper maintainable order rule 11 cpc plea of anjuman committee rejected by ,"['suit', 'filed', 'by', 'hindu', 'worshipper', 'maintainable', 'order', 'rule', '11', 'cpc', 'plea', 'of', 'anjuman', 'committee', 'rejected', 'by']","[('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('worshipper', 'NN'), ('maintainable', 'JJ'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('cpc', 'NN'), ('plea', 'NN'), ('of', 'IN'), ('anjuman', 'JJ'), ('committee', 'NN'), ('rejected', 'VBN'), ('by', 'IN')]",0.875,Positive
1794,6001,3281711887,Ravipal7424,1569250586683670530,2022-09-12 09:04:29+00:00,"The court rejected the Muslim side's petition and said the suit is maintainable. 

#GyanvapiCase",en,0,30,the court rejected the muslim side petition and said the suit is maintainable ,"['the', 'court', 'rejected', 'the', 'muslim', 'side', 'petition', 'and', 'said', 'the', 'suit', 'is', 'maintainable']","[('the', 'DT'), ('court', 'NN'), ('rejected', 'VBD'), ('the', 'DT'), ('muslim', 'JJ'), ('side', 'NN'), ('petition', 'NN'), ('and', 'CC'), ('said', 'VBD'), ('the', 'DT'), ('suit', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ')]",0.625,Positive
1795,6002,1197546651751211008,OfficialSulo,1569250583747633152,2022-09-12 09:04:29+00:00,"#Gyanvapi Masjid Case : Varanasi court upholds maintainability of Hindu side’s petition, hearing to continue

The court rejected the Muslim side's petition and said the suit is maintainable. The next hearing of the case is on Sep 22

#GyanvapiCase Har Har Mahadev https://t.co/qjlRUYcCmX",en,1,5965,masjid case varanasi court upholds maintainability of hindu side petition hearing to continue the court rejected the muslim side petition and said the suit is maintainable the next hearing of the case is on sep 22 har har mahadev URL ,"['masjid', 'case', 'varanasi', 'court', 'upholds', 'maintainability', 'of', 'hindu', 'side', 'petition', 'hearing', 'to', 'continue', 'the', 'court', 'rejected', 'the', 'muslim', 'side', 'petition', 'and', 'said', 'the', 'suit', 'is', 'maintainable', 'the', 'next', 'hearing', 'of', 'the', 'case', 'is', 'on', 'sep', '22', 'har', 'har', 'mahadev', 'URL']","[('masjid', 'NN'), ('case', 'NN'), ('varanasi', 'JJ'), ('court', 'NN'), ('upholds', 'JJ'), ('maintainability', 'NN'), ('of', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('petition', 'NN'), ('hearing', 'NN'), ('to', 'TO'), ('continue', 'VB'), ('the', 'DT'), ('court', 'NN'), ('rejected', 'VBD'), ('the', 'DT'), ('muslim', 'JJ'), ('side', 'NN'), ('petition', 'NN'), ('and', 'CC'), ('said', 'VBD'), ('the', 'DT'), ('suit', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('the', 'DT'), ('next', 'JJ'), ('hearing', 'NN'), ('of', 'IN'), ('the', 'DT'), ('case', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('sep', 'NN'), ('22', 'CD'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",0.625,Positive
1796,6003,1485629496657313796,kenisha_sarin,1569250570267144192,2022-09-12 09:04:25+00:00,"HAR HAR MAHADEV #Gyanvapi Huge win for us one Obstruction down few more to go.. Har har MAHADEV.......
#GyanvapiCase",en,0,44,har har mahadev huge win for u one obstruction down few more to go har har mahadev ,"['har', 'har', 'mahadev', 'huge', 'win', 'for', 'u', 'one', 'obstruction', 'down', 'few', 'more', 'to', 'go', 'har', 'har', 'mahadev']","[('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('huge', 'JJ'), ('win', 'NN'), ('for', 'IN'), ('u', 'JJ'), ('one', 'CD'), ('obstruction', 'NN'), ('down', 'IN'), ('few', 'JJ'), ('more', 'JJR'), ('to', 'TO'), ('go', 'VB'), ('har', 'JJ'), ('har', 'NN'), ('mahadev', 'NN')]",0.125,Positive
1797,6006,1568141883859415040,shivamrajput899,1569250557411606530,2022-09-12 09:04:22+00:00,"#GyanvapiCase #Gyanvapi #GyanvapiCase 

This is our temple we will take it back https://t.co/4x28LAD0Pe",en,0,5,this is our temple we will take it back URL ,"['this', 'is', 'our', 'temple', 'we', 'will', 'take', 'it', 'back', 'URL']","[('this', 'DT'), ('is', 'VBZ'), ('our', 'PRP$'), ('temple', 'NN'), ('we', 'PRP'), ('will', 'MD'), ('take', 'VB'), ('it', 'PRP'), ('back', 'RP'), ('URL', 'NNP')]",0.0,Neutral
1798,6010,1542916777096904704,AkhilBha58,1569250541515210753,2022-09-12 09:04:19+00:00,"Remember this always..
#GyanvapiVerdict #Gyanvapi #Gyanvapicase 

Be careful #Creditchor BJP 

Andh Abbasi giving credit to #YogiAdityanath who not provide security to Applicants https://t.co/Q7Q7obEVUX https://t.co/YoCur0gnd2",en,6,385,remember this always be careful bjp andh abbasi giving credit to who not provide security to applicant URL URL ,"['remember', 'this', 'always', 'be', 'careful', 'bjp', 'andh', 'abbasi', 'giving', 'credit', 'to', 'who', 'not', 'provide', 'security', 'to', 'applicant', 'URL', 'URL']","[('remember', 'VB'), ('this', 'DT'), ('always', 'RB'), ('be', 'VB'), ('careful', 'JJ'), ('bjp', 'JJ'), ('andh', 'NN'), ('abbasi', 'IN'), ('giving', 'VBG'), ('credit', 'NN'), ('to', 'TO'), ('who', 'WP'), ('not', 'RB'), ('provide', 'VB'), ('security', 'NN'), ('to', 'TO'), ('applicant', 'VB'), ('URL', 'NNP'), ('URL', 'NNP')]",1.375,Positive
1799,6011,2376970800,TOILucknow,1569250535932575745,2022-09-12 09:04:17+00:00,#AnjumanIntejamia Masjid-mosque management committee- lawyer Merakuddin Siddaqui said that they will go to high court against this order of district judge #GyanvapiCase,en,2,64194,masjid mosque management committee lawyer merakuddin siddaqui said that they will go to high court against this order of district judge ,"['masjid', 'mosque', 'management', 'committee', 'lawyer', 'merakuddin', 'siddaqui', 'said', 'that', 'they', 'will', 'go', 'to', 'high', 'court', 'against', 'this', 'order', 'of', 'district', 'judge']","[('masjid', 'NN'), ('mosque', 'NN'), ('management', 'NN'), ('committee', 'NN'), ('lawyer', 'NN'), ('merakuddin', 'NN'), ('siddaqui', 'NN'), ('said', 'VBD'), ('that', 'IN'), ('they', 'PRP'), ('will', 'MD'), ('go', 'VB'), ('to', 'TO'), ('high', 'JJ'), ('court', 'NN'), ('against', 'IN'), ('this', 'DT'), ('order', 'NN'), ('of', 'IN'), ('district', 'NN'), ('judge', 'NN')]",0.5,Positive
1800,6014,1501847141245153286,Shreya_siya05,1569250522548543488,2022-09-12 09:04:14+00:00,"Big Breaking: Victory For Hindu Petitioners in 
▪️Suit filed by hindu worshippers maintainable . #VaranasiCourt rejected Order 7 Rule 11 CPC plea of Anjuman Committee! 
People after the decision said: हर हर महादेव 🕉
#GyanvapiCase
#Varanasi https://t.co/Dw2q4Jr7wS",en,1,207,big breaking victory for hindu petitioner in suit filed by hindu worshipper maintainable rejected order rule 11 cpc plea of anjuman committee people after the decision said URL ,"['big', 'breaking', 'victory', 'for', 'hindu', 'petitioner', 'in', 'suit', 'filed', 'by', 'hindu', 'worshipper', 'maintainable', 'rejected', 'order', 'rule', '11', 'cpc', 'plea', 'of', 'anjuman', 'committee', 'people', 'after', 'the', 'decision', 'said', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('victory', 'NN'), ('for', 'IN'), ('hindu', 'NN'), ('petitioner', 'NN'), ('in', 'IN'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('worshipper', 'NN'), ('maintainable', 'NN'), ('rejected', 'VBD'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('cpc', 'NN'), ('plea', 'NN'), ('of', 'IN'), ('anjuman', 'JJ'), ('committee', 'NN'), ('people', 'NNS'), ('after', 'IN'), ('the', 'DT'), ('decision', 'NN'), ('said', 'VBD'), ('URL', 'NNP')]",0.875,Positive
1801,6022,333888813,abplive,1569250480345448448,2022-09-12 09:04:04+00:00,"BREAKING - Varanasi Court Holds Civil Suits In Gyanvapi Masjid Case Maintainable, Next Hearing On Sept 22

Read On: https://t.co/Ta5gPPFIQ6

#GyanvapiCase #Varanasi #GyanvapiMosque
https://t.co/ij3XEjjXPM",en,0,2040540,breaking varanasi court hold civil suit in gyanvapi masjid case maintainable next hearing on sept 22 read on URL URL ,"['breaking', 'varanasi', 'court', 'hold', 'civil', 'suit', 'in', 'gyanvapi', 'masjid', 'case', 'maintainable', 'next', 'hearing', 'on', 'sept', '22', 'read', 'on', 'URL', 'URL']","[('breaking', 'VBG'), ('varanasi', 'JJ'), ('court', 'NN'), ('hold', 'VBP'), ('civil', 'JJ'), ('suit', 'NN'), ('in', 'IN'), ('gyanvapi', 'NN'), ('masjid', 'NN'), ('case', 'NN'), ('maintainable', 'JJ'), ('next', 'JJ'), ('hearing', 'NN'), ('on', 'IN'), ('sept', 'JJ'), ('22', 'CD'), ('read', 'NN'), ('on', 'IN'), ('URL', 'NNP'), ('URL', 'NNP')]",1.0,Positive
1802,6029,1496154993363079168,FeedmileApp,1569250443502702592,2022-09-12 09:03:55+00:00,"Uttar Pradesh : District Judge A. K. Vishvesh's single bench said that the matter is maintainable.

#feedmile #Gyanvapi #ज्ञानवापी #GyanvapiCase #Varanasi #court #breakingnews https://t.co/KgOPdihrXF",en,0,405,uttar pradesh district judge vishvesh single bench said that the matter is maintainable URL ,"['uttar', 'pradesh', 'district', 'judge', 'vishvesh', 'single', 'bench', 'said', 'that', 'the', 'matter', 'is', 'maintainable', 'URL']","[('uttar', 'JJ'), ('pradesh', 'NN'), ('district', 'NN'), ('judge', 'NN'), ('vishvesh', 'JJ'), ('single', 'JJ'), ('bench', 'NN'), ('said', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('matter', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('URL', 'NN')]",1.125,Positive
1803,6032,1452848763857371136,sanjay23938333,1569250424124997634,2022-09-12 09:03:51+00:00,#GyanvapiCase Truth always win 🚩🚩🚩,en,0,51,truth always win ,"['truth', 'always', 'win']","[('truth', 'NN'), ('always', 'RB'), ('win', 'VB')]",0.625,Positive
1804,6034,1410240220088344576,DeepakSharmaJPR,1569250420715061248,2022-09-12 09:03:50+00:00,"Big Verdict of Holy Monday..

Varanasi Court 'REJECTS'  Order 7 Rule 11 application filed by masjid committee in #GyanvapiCase 

The suit filed by 5 Hindu women seeking worshipping rights in the #Gyanvapi compound is 'MAINTAINABLE'.

#हर_हर_महादेव__ॐ 🔱🔱🔱🔱🔱 https://t.co/M5M9vqAdbn",en,0,225,big verdict of holy monday varanasi court reject order rule 11 application filed by masjid committee in the suit filed by hindu woman seeking worshipping right in the compound is maintainable URL ,"['big', 'verdict', 'of', 'holy', 'monday', 'varanasi', 'court', 'reject', 'order', 'rule', '11', 'application', 'filed', 'by', 'masjid', 'committee', 'in', 'the', 'suit', 'filed', 'by', 'hindu', 'woman', 'seeking', 'worshipping', 'right', 'in', 'the', 'compound', 'is', 'maintainable', 'URL']","[('big', 'JJ'), ('verdict', 'NN'), ('of', 'IN'), ('holy', 'NN'), ('monday', 'JJ'), ('varanasi', 'JJ'), ('court', 'NN'), ('reject', 'NN'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('application', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('masjid', 'NN'), ('committee', 'NN'), ('in', 'IN'), ('the', 'DT'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('woman', 'NN'), ('seeking', 'VBG'), ('worshipping', 'VBG'), ('right', 'RB'), ('in', 'IN'), ('the', 'DT'), ('compound', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('URL', 'NN')]",1.375,Positive
1805,6041,902572868491288576,ArunDrall4,1569250394978811904,2022-09-12 09:03:44+00:00,"Big Verdict of Holy Monday..

Varanasi Court 'REJECTS'  Order 7 Rule 11 application filed by masjid committee in #GyanvapiCase 

The suit filed by 5 Hindu women seeking worshipping rights in the #Gyanvapi compound is 'MAINTAINABLE'.

#हर_हर_महादेव__ॐ 🔱🔱🔱🔱🔱 
#GyanvapiCase https://t.co/HCg1W6Gt54",en,0,1429,big verdict of holy monday varanasi court reject order rule 11 application filed by masjid committee in the suit filed by hindu woman seeking worshipping right in the compound is maintainable URL ,"['big', 'verdict', 'of', 'holy', 'monday', 'varanasi', 'court', 'reject', 'order', 'rule', '11', 'application', 'filed', 'by', 'masjid', 'committee', 'in', 'the', 'suit', 'filed', 'by', 'hindu', 'woman', 'seeking', 'worshipping', 'right', 'in', 'the', 'compound', 'is', 'maintainable', 'URL']","[('big', 'JJ'), ('verdict', 'NN'), ('of', 'IN'), ('holy', 'NN'), ('monday', 'JJ'), ('varanasi', 'JJ'), ('court', 'NN'), ('reject', 'NN'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('application', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('masjid', 'NN'), ('committee', 'NN'), ('in', 'IN'), ('the', 'DT'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('woman', 'NN'), ('seeking', 'VBG'), ('worshipping', 'VBG'), ('right', 'RB'), ('in', 'IN'), ('the', 'DT'), ('compound', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('URL', 'NN')]",1.375,Positive
1806,6044,57622665,ctaram,1569250370697961472,2022-09-12 09:03:38+00:00,"JCB will be in Action Soon

#GyanvapiCase",en,0,196,jcb will be in action soon ,"['jcb', 'will', 'be', 'in', 'action', 'soon']","[('jcb', 'NN'), ('will', 'MD'), ('be', 'VB'), ('in', 'IN'), ('action', 'NN'), ('soon', 'RB')]",0.0,Neutral
1807,6045,335273304,doomslayer2128,1569250364083568641,2022-09-12 09:03:36+00:00,"This is a construction 20 ft from the MAIN entrance &amp; ticket counter of Pune railway station.Probably @RailMinIndia &amp; @AshwiniVaishnaw sir approved the construction recently.Have never seen a dargah so close to the main entrance.
#GyanvapiCase #HindusUnderAttack #IndianRailways https://t.co/lkPGHYH0d2",en,0,8,this is construction 20 ft from the main entrance amp ticket counter of pune railway station probably amp sir approved the construction recently have never seen dargah so close to the main entrance URL ,"['this', 'is', 'construction', '20', 'ft', 'from', 'the', 'main', 'entrance', 'amp', 'ticket', 'counter', 'of', 'pune', 'railway', 'station', 'probably', 'amp', 'sir', 'approved', 'the', 'construction', 'recently', 'have', 'never', 'seen', 'dargah', 'so', 'close', 'to', 'the', 'main', 'entrance', 'URL']","[('this', 'DT'), ('is', 'VBZ'), ('construction', 'NN'), ('20', 'CD'), ('ft', 'NN'), ('from', 'IN'), ('the', 'DT'), ('main', 'JJ'), ('entrance', 'NN'), ('amp', 'NN'), ('ticket', 'NN'), ('counter', 'NN'), ('of', 'IN'), ('pune', 'JJ'), ('railway', 'NN'), ('station', 'NN'), ('probably', 'RB'), ('amp', 'JJ'), ('sir', 'NN'), ('approved', 'VBD'), ('the', 'DT'), ('construction', 'NN'), ('recently', 'RB'), ('have', 'VBP'), ('never', 'RB'), ('seen', 'VBN'), ('dargah', 'NN'), ('so', 'RB'), ('close', 'RB'), ('to', 'TO'), ('the', 'DT'), ('main', 'JJ'), ('entrance', 'NN'), ('URL', 'NNP')]",0.75,Positive
1808,6047,1421734097085341700,InsightKarthik,1569250361466310657,2022-09-12 09:03:36+00:00,"Problem is not in digging the past and finding justice for Hindus. Problem is in the larger context of sheer mockery, hatred &amp; insensitivity towards Muslims, their right to worship and god by groups backed by government. How any court can stop that?
 #GyanvapiMosque #GyanvapiCase",en,0,13,problem is not in digging the past and finding justice for hindu problem is in the larger context of sheer mockery hatred amp insensitivity towards muslim their right to worship and god by group backed by government how any court can stop that ,"['problem', 'is', 'not', 'in', 'digging', 'the', 'past', 'and', 'finding', 'justice', 'for', 'hindu', 'problem', 'is', 'in', 'the', 'larger', 'context', 'of', 'sheer', 'mockery', 'hatred', 'amp', 'insensitivity', 'towards', 'muslim', 'their', 'right', 'to', 'worship', 'and', 'god', 'by', 'group', 'backed', 'by', 'government', 'how', 'any', 'court', 'can', 'stop', 'that']","[('problem', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('in', 'IN'), ('digging', 'VBG'), ('the', 'DT'), ('past', 'NN'), ('and', 'CC'), ('finding', 'NN'), ('justice', 'NN'), ('for', 'IN'), ('hindu', 'NN'), ('problem', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('larger', 'JJR'), ('context', 'NN'), ('of', 'IN'), ('sheer', 'NN'), ('mockery', 'NN'), ('hatred', 'VBD'), ('amp', 'JJ'), ('insensitivity', 'NN'), ('towards', 'NNS'), ('muslim', 'VBP'), ('their', 'PRP$'), ('right', 'NN'), ('to', 'TO'), ('worship', 'VB'), ('and', 'CC'), ('god', 'VB'), ('by', 'IN'), ('group', 'NN'), ('backed', 'VBN'), ('by', 'IN'), ('government', 'NN'), ('how', 'WRB'), ('any', 'DT'), ('court', 'NN'), ('can', 'MD'), ('stop', 'VB'), ('that', 'IN')]",1.125,Positive
1809,6051,1386189651581435910,HarshadRane7,1569250317702950912,2022-09-12 09:03:25+00:00,"Massive Victory for Hindu Side in the Gyanvapi verdict : 

Varanasi Court rejects Anjuman Committee's plea challenging Hindu worshipping plea. Judge orders Hindu side plea is MAINTAINABLE.

#GyanvapiCase #GyanvapiMosque",en,0,0,massive victory for hindu side in the gyanvapi verdict varanasi court reject anjuman committee plea challenging hindu worshipping plea judge order hindu side plea is maintainable ,"['massive', 'victory', 'for', 'hindu', 'side', 'in', 'the', 'gyanvapi', 'verdict', 'varanasi', 'court', 'reject', 'anjuman', 'committee', 'plea', 'challenging', 'hindu', 'worshipping', 'plea', 'judge', 'order', 'hindu', 'side', 'plea', 'is', 'maintainable']","[('massive', 'JJ'), ('victory', 'NN'), ('for', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('in', 'IN'), ('the', 'DT'), ('gyanvapi', 'NN'), ('verdict', 'NN'), ('varanasi', 'NN'), ('court', 'NN'), ('reject', 'VBP'), ('anjuman', 'JJ'), ('committee', 'NN'), ('plea', 'NN'), ('challenging', 'VBG'), ('hindu', 'NN'), ('worshipping', 'VBG'), ('plea', 'NN'), ('judge', 'NN'), ('order', 'NN'), ('hindu', 'JJ'), ('side', 'NN'), ('plea', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ')]",1.0,Positive
1810,6057,998968520,The_anishsingh,1569250287432630277,2022-09-12 09:03:18+00:00,"Beginning 🔥🚩
#GyanvapiCase https://t.co/o06yR2Vina",en,12,8676,beginning URL ,"['beginning', 'URL']","[('beginning', 'VBG'), ('URL', 'NNP')]",0.0,Neutral
1811,6058,1460506047731306497,highonpudina,1569250265706172418,2022-09-12 09:03:13+00:00,"The court rejected the Muslim side's petition and said the suit is maintainable. Congratulations to all Hindus.♥️
#GyanvapiCase
#Gyanvapi https://t.co/tAFq3hIB8d",en,0,159,the court rejected the muslim side petition and said the suit is maintainable congratulation to all hindu URL ,"['the', 'court', 'rejected', 'the', 'muslim', 'side', 'petition', 'and', 'said', 'the', 'suit', 'is', 'maintainable', 'congratulation', 'to', 'all', 'hindu', 'URL']","[('the', 'DT'), ('court', 'NN'), ('rejected', 'VBD'), ('the', 'DT'), ('muslim', 'JJ'), ('side', 'NN'), ('petition', 'NN'), ('and', 'CC'), ('said', 'VBD'), ('the', 'DT'), ('suit', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('congratulation', 'NN'), ('to', 'TO'), ('all', 'DT'), ('hindu', 'NN'), ('URL', 'NNP')]",0.625,Positive
1812,6060,1234016203770933248,kaushik_s_rohit,1569250248358510596,2022-09-12 09:03:09+00:00,"BIG BREAKING
Congratulations, dear Sanatanis
First real victory.
 Varanasi District Court rules that #GyanvapiCase of Sanatanis maintainable.
All sickularists, without any exception,  in state of shock.
Tight slap on the face of @INCIndia .
#har_har_mahadev .
🙏🏼🙏🏼🚩🚩
@ExSecular https://t.co/9b1z3wzbYc",en,7,10214,big breaking congratulation dear sanatanis first real victory varanasi district court rule that of sanatanis maintainable all sickularists without any exception in state of shock tight slap on the face of URL ,"['big', 'breaking', 'congratulation', 'dear', 'sanatanis', 'first', 'real', 'victory', 'varanasi', 'district', 'court', 'rule', 'that', 'of', 'sanatanis', 'maintainable', 'all', 'sickularists', 'without', 'any', 'exception', 'in', 'state', 'of', 'shock', 'tight', 'slap', 'on', 'the', 'face', 'of', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('congratulation', 'NN'), ('dear', 'IN'), ('sanatanis', 'NN'), ('first', 'RB'), ('real', 'JJ'), ('victory', 'NN'), ('varanasi', 'NNS'), ('district', 'NN'), ('court', 'NN'), ('rule', 'NN'), ('that', 'IN'), ('of', 'IN'), ('sanatanis', 'NN'), ('maintainable', 'JJ'), ('all', 'DT'), ('sickularists', 'NNS'), ('without', 'IN'), ('any', 'DT'), ('exception', 'NN'), ('in', 'IN'), ('state', 'NN'), ('of', 'IN'), ('shock', 'NN'), ('tight', 'JJ'), ('slap', 'NN'), ('on', 'IN'), ('the', 'DT'), ('face', 'NN'), ('of', 'IN'), ('URL', 'NNP')]",1.875,Positive
1813,6063,1447806580397772804,MyLife__Karma,1569250232311087105,2022-09-12 09:03:05+00:00,"Big Breaking: Victory For Hindu Petitioners in #GyanvapiCase. 

▪️Suit filed by hindu worshippers maintainable . #VaranasiCourt rejected Order 7 Rule 11 CPC plea of Anjuman Committee! 
People after the decision said: हर हरक महादेव 🕉

#Gyanvapi 
#GyanvapiCase https://t.co/IWx792X3r0",en,0,703,big breaking victory for hindu petitioner in suit filed by hindu worshipper maintainable rejected order rule 11 cpc plea of anjuman committee people after the decision said URL ,"['big', 'breaking', 'victory', 'for', 'hindu', 'petitioner', 'in', 'suit', 'filed', 'by', 'hindu', 'worshipper', 'maintainable', 'rejected', 'order', 'rule', '11', 'cpc', 'plea', 'of', 'anjuman', 'committee', 'people', 'after', 'the', 'decision', 'said', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('victory', 'NN'), ('for', 'IN'), ('hindu', 'NN'), ('petitioner', 'NN'), ('in', 'IN'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('worshipper', 'NN'), ('maintainable', 'NN'), ('rejected', 'VBD'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('cpc', 'NN'), ('plea', 'NN'), ('of', 'IN'), ('anjuman', 'JJ'), ('committee', 'NN'), ('people', 'NNS'), ('after', 'IN'), ('the', 'DT'), ('decision', 'NN'), ('said', 'VBD'), ('URL', 'NNP')]",0.875,Positive
1814,6064,1368873189783203840,DosaSpeaks,1569250225616986112,2022-09-12 09:03:03+00:00,"Befitting replies....

#GyanvapiCase",en,0,181,befitting reply ,"['befitting', 'reply']","[('befitting', 'VBG'), ('reply', 'NN')]",0.0,Neutral
1815,6066,387069574,PurohitVishwas,1569250217987547136,2022-09-12 09:03:01+00:00,"#GyanvapiCase | Judgement expected soon

Islamic scholar Maulana Masood Ul Hassan Qasmi and Supreme Court lawyer Namit Saxena

@pranshumisraa and @anany_b with details | @GrihaAtul",en,0,885,judgement expected soon islamic scholar maulana masood ul hassan qasmi and supreme court lawyer namit saxena and with detail ,"['judgement', 'expected', 'soon', 'islamic', 'scholar', 'maulana', 'masood', 'ul', 'hassan', 'qasmi', 'and', 'supreme', 'court', 'lawyer', 'namit', 'saxena', 'and', 'with', 'detail']","[('judgement', 'NN'), ('expected', 'VBN'), ('soon', 'RB'), ('islamic', 'JJ'), ('scholar', 'NN'), ('maulana', 'NN'), ('masood', 'NN'), ('ul', 'JJ'), ('hassan', 'JJ'), ('qasmi', 'NN'), ('and', 'CC'), ('supreme', 'JJ'), ('court', 'NN'), ('lawyer', 'NN'), ('namit', 'NN'), ('saxena', 'NN'), ('and', 'CC'), ('with', 'IN'), ('detail', 'NN')]",0.0,Neutral
1816,6068,1146592771270164481,AalsiLadkii,1569250206860066822,2022-09-12 09:02:59+00:00,"#GyanvapiCase #Gyanvapi
Judge gives judgement in favour of Hindu side &amp; buslim side's petition dismissed https://t.co/oD9XWfSIbn",en,14,913,judge give judgement in favour of hindu side amp buslim side petition dismissed URL ,"['judge', 'give', 'judgement', 'in', 'favour', 'of', 'hindu', 'side', 'amp', 'buslim', 'side', 'petition', 'dismissed', 'URL']","[('judge', 'NN'), ('give', 'VB'), ('judgement', 'NN'), ('in', 'IN'), ('favour', 'NN'), ('of', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('amp', 'NN'), ('buslim', 'JJ'), ('side', 'NN'), ('petition', 'NN'), ('dismissed', 'VBD'), ('URL', 'NNP')]",0.75,Positive
1817,6070,1447848020997857283,thenewsdrum,1569250199830413312,2022-09-12 09:02:57+00:00,"#GyanvapiCase: Varanasi Court says suit filed by Hindu worshippers maintainable in Gyanvapi case

https://t.co/Azjb3BQLcr

#GyanvapiMosque #GyanvapiVerdict #GyanvapiShringarGauriCase #Varanasi #Shivling #Hindu",en,0,266,varanasi court say suit filed by hindu worshipper maintainable in gyanvapi case URL ,"['varanasi', 'court', 'say', 'suit', 'filed', 'by', 'hindu', 'worshipper', 'maintainable', 'in', 'gyanvapi', 'case', 'URL']","[('varanasi', 'JJ'), ('court', 'NN'), ('say', 'VBP'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('worshipper', 'NN'), ('maintainable', 'NN'), ('in', 'IN'), ('gyanvapi', 'JJ'), ('case', 'NN'), ('URL', 'NNP')]",0.0,Neutral
1818,6073,1568141883859415040,shivamrajput899,1569250192343310336,2022-09-12 09:02:55+00:00,"#GyanvapiCase
#varnasi 

This our temple and we will take it back https://t.co/JOJWLxslZ7",en,0,5,this our temple and we will take it back URL ,"['this', 'our', 'temple', 'and', 'we', 'will', 'take', 'it', 'back', 'URL']","[('this', 'DT'), ('our', 'PRP$'), ('temple', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('will', 'MD'), ('take', 'VB'), ('it', 'PRP'), ('back', 'RP'), ('URL', 'NNP')]",0.0,Neutral
